AssetID,Asset Name,Month,Date,Price,Currency
04d35b08-8aac-4073-9ee3-fca9353ddaf8,"David Yarrow, Welcome to the Jungle, 2024",2026-8-,,62.60,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2025-10,,38.95,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2025-11,,39.17,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2025-12,,39.34,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2025-2-,,44.39,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2025-3-,,43.19,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2025-4-,,42.04,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2025-5-,,40.45,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2025-6-,,40.31,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2025-7-,,38.99,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2025-8-,,39.38,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2025-9-,,39.10,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-01,16.01.2026,38.89,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-02,14.02.2026,38.89,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-03,24.03.2026,38.89,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-04,24.04.2026,38.89,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-05,07.05.2026,38.89,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-06,17.06.2026,39.73,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-07,29.07.2026,38.42,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-08,04.08.2026,38.42,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-1-,,38.89,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-2-,,38.89,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-3-,,38.89,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-4-,,38.89,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-5-,,39.42,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-6-,,39.73,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-7-,,38.42,EUR
7fb00fcd-bbc5-4c24-8abd-f97fcbb3b3ba,"Diamond, Brilliant, 1.62 carat, D-IF",2026-8-,,38.42,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2025-10,,42.20,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2025-11,,41.25,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2025-12,,40.47,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2025-5-,,46.33,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2025-6-,,46.43,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2025-7-,,46.34,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2025-8-,,46.22,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2025-9-,,44.62,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-01,16.01.2026,38.17,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-02,14.02.2026,35.77,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-03,24.03.2026,34.65,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-04,24.04.2026,33.62,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-05,07.05.2026,33.62,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-06,17.06.2026,33.61,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-07,29.07.2026,33.91,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-08,04.08.2026,33.91,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-1-,,38.17,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-2-,,35.77,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-3-,,34.65,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-4-,,33.62,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-5-,,33.37,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-6-,,33.61,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-7-,,33.91,EUR
5069aa65-f12f-46a1-845c-4f299c37d84e,"Domaine Armand Rousseau, Chambertin Grand Cru, 2020",2026-8-,,33.91,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2024-10,,46.47,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2024-11,,45.40,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2024-12,,43.93,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2025-1-,,43.29,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2025-10,,42.32,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2025-11,,42.23,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2025-12,,40.75,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2025-2-,,42.69,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2025-3-,,42.49,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2025-4-,,42.46,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2025-5-,,41.95,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2025-6-,,42.26,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2025-7-,,42.07,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2025-8-,,42.22,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2025-9-,,42.52,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-01,16.01.2026,40.96,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-02,14.02.2026,41.14,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-03,24.03.2026,40.72,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-04,24.04.2026,42.25,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-05,07.05.2026,42.25,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-06,17.06.2026,42.23,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-07,29.07.2026,42.61,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-08,04.08.2026,42.61,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-1-,,40.96,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-2-,,41.14,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-3-,,40.72,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-4-,,42.25,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-5-,,41.93,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-6-,,42.23,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-7-,,42.61,EUR
55512356-30d3-43f8-ba37-c19f5cdeb1c6,"Domaine Leroy, Chambertin Grand Cru, 2013 & Romanee-Saint-Vivant Grand Cru, 2014",2026-8-,,42.61,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2023-12,,46.10,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2024-1-,,46.10,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2024-10,,42.70,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2024-11,,41.49,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2024-12,,40.28,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2024-2-,,46.10,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2024-3-,,46.10,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2024-4-,,46.10,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2024-5-,,46.10,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2024-6-,,46.10,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2024-7-,,45.13,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2024-8-,,43.92,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2024-9-,,43.27,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2025-1-,,40.28,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2025-10,,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2025-11,,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2025-12,,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2025-2-,,40.28,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2025-3-,,40.28,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2025-4-,,39.06,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2025-5-,,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2025-6-,,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2025-7-,,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2025-8-,,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2025-9-,,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-01,16.01.2026,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-02,14.02.2026,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-03,24.03.2026,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-04,24.04.2026,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-05,07.05.2026,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-06,17.06.2026,37.83,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-07,29.07.2026,38.18,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-08,04.08.2026,38.18,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-1-,,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-2-,,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-3-,,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-4-,,37.85,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-5-,,37.56,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-6-,,37.83,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-7-,,38.18,EUR
db8e27aa-5b38-4148-bc05-6e236e653e7e,"Domaine Leroy, Nuits-Saint-Georges aux Boudots, 2014",2026-8-,,38.18,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2025-10,,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2025-11,,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2025-12,,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2025-2-,,58.83,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2025-3-,,60.40,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2025-4-,,61.19,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2025-5-,,61.19,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2025-6-,,62.76,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2025-7-,,63.54,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2025-8-,,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2025-9-,,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-01,16.01.2026,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-02,14.02.2026,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-03,24.03.2026,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-04,24.04.2026,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-05,07.05.2026,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-06,17.06.2026,64.12,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-07,29.07.2026,47.74,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-08,04.08.2026,47.74,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-1-,,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-2-,,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-3-,,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-4-,,63.94,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-5-,,64.03,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-6-,,64.12,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-7-,,64.21,EUR
5133f379-d243-433f-be45-9d97d366ad39,"Duncan Robert McCormick, NY View, 2022",2026-8-,,47.74,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2024-10,,54.59,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2024-11,,57.57,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2024-12,,58.56,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2024-8-,,50.00,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2024-9-,,52.61,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2025-1-,,59.55,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2025-10,,72.43,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2025-11,,74.42,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2025-12,,74.42,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2025-2-,,60.54,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2025-3-,,62.52,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2025-4-,,66.49,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2025-5-,,67.48,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2025-6-,,68.47,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2025-7-,,70.45,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2025-8-,,71.44,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2025-9-,,72.43,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-01,16.01.2026,74.42,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-02,14.02.2026,74.42,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-03,24.03.2026,74.42,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-04,24.04.2026,74.42,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-05,07.05.2026,74.42,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-06,17.06.2026,74.63,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-07,29.07.2026,74.74,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-08,04.08.2026,74.74,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-1-,,74.42,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-2-,,74.42,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-3-,,74.42,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-4-,,74.42,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-5-,,74.52,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-6-,,74.63,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-7-,,74.74,EUR
726ed2f0-6376-46b4-84b5-fa5ae1eaf24b,"Elitsa Ristova, No Heaven No Skies, 2020",2026-8-,,74.74,EUR
8cf13993-c475-4452-ae6c-c94557b5a90d,"F.P. Journe, Octa Automatique Lune, Ref. AL PT 40 A SI",2023-12,,50.00,EUR
